"DONOR","RECIPIENT","SECTOR","FLOW","CHANNEL","AMOUNTTYPE","FLOWTYPE","AIDTYPE","YEAR","Donor Name","Donor Agency","OECD ID","Donor Project ID","Recipient Name","Region","Income Group","Channel of Delivery Code","Channel of Delivery Name","Category Code","Category Name","FinanceType Code","FinanceType Name","BiMulti Code","Type of Aid Code","Type of Aid Name","Short Description","Project title","Purpose Code","Purpose Name","Sector","Long Description","SDG Focus","Gender equality","Environment","PDGG","Trade Development","RMNCH","DRR","Nutrition","Disability","Biodiversity","Climate Mitigation","Climate Adaptation","Desertification","Amount","Amount Type","Amount Tied USD million","Amount Untied USD million","Amount Partially Untied USD million","Nature of Submission","Value"
"5","142","11330","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004344","201576941","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIO-ECONOMIC EMPOWERMENT THROUGH SUSTAINABLE DEVELOPMENT OF ORGANIC FARMING AND FAIR TOURISM","Socio-economic Empowerment through sustainable Development of organic Farming and fair Tourism","11330","Vocational training","I.1.c. Secondary Education","Socio-economic Empowerment through sustainable Development of organic Farming and fair Tourism","","1","1","0","","0","","","","0","0","0","0",".109695","Current Prices (USD millions)",".000000",".000000","","3","0.109695"
"5","142","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002987","201440981","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EGYPTIAN CIVIL SOCIETY ORGANIZATION FORUM (ECSO-FORUM) ESTABLISHMENT","Egyptian Civil Society Organization Forum (ECSO-Forum) establishment","15160","Human rights","I.5.a. Government & Civil Society-general","Egyptian Civil Society Organization Forum (ECSO-Forum) establishment","","1","0","2","","0","","","","0","0","0","0",".116447","Current Prices (USD millions)",".000000",".000000","","3","0.116447"
"5","136","15150","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005076","201641208","Morocco","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROJECTS IN SUPPORT OF THE SPECIAL INITIATIVE 'STABILIZATION AND DEVELOPMENT NORTH AFRICA-MIDDLE EAST' IN MOROCCO 2017 - 2020","Projects in support of the Special Initiative 'Stabilization and Development North Africa-Middle East' in Morocco 2017 - 2020","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","The program 'Opportunities and challenges of socio-ecological turenaround in Morocco and Africa' supports civil society actors from the environmental sector in the networking and development of approaches for a sustainable development model. For this purpose, inter alia, conferences, workshops and publications are used.","","1","2","2","","0","","","","0","0","0","1",".103667","Current Prices (USD millions)",".000000",".235900","","3","0.103667"
"5","189","15112","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017003012","201441260","North of Sahara, regional","North of Sahara","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EDUCATION AND TRAINING OF PUBLIC ADMINISTRATORS IN PARTS OF THE MAGHREB","Education and training of public administrators in parts of the Maghreb","15112","Decentralisation and support to subnational government","I.5.a. Government & Civil Society-general","Education and training of public administrators in parts of the Maghreb","","2","1","2","","0","","","","0","0","0","0",".391049","Current Prices (USD millions)",".000000",".000000","","3","0.391049"
"5","225","14031","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002898","201434323","Angola","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","WATER-SUPPLY AND PROTECTION OF WATER RESOURCES IN CALUQUEMBE, ANGOLA","Water-supply and protection of water resources in Caluquembe, Angola","14031","Basic drinking water supply","I.4. Water Supply & Sanitation","Water-supply and protection of water resources in Caluquembe, Angola","","1","0","0","","0","","","","0","0","0","0",".022134","Current Prices (USD millions)",".000000",".000000","","3","0.022134"
"5","89","15150","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004587","201628262","Europe, regional","Europe","Part I unallocated by income","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","PROGRAM FOR INFORMATION AND DIALOG EUROPEAN UNION","Program for Information and Dialog European Union","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","The Conversational Program contributes and supports to the formation and strengthening of alternative development models in the frame of a just international economic order. Activities are beside of educational Measures also publications, scientific studies and educational materials, which will take place in most of the developing European countries.","","1","2","2","","0","","","","0","0","0","0","2.749276","Current Prices (USD millions)",".000000",".000000","","3","2.749276"
"5","142","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002986","201440973","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","BLESS DEVELOPMENT PROGRAM","BLESS Development Program","43040","Rural development","IV.2. Other Multisector","BLESS Development Program","","1","0","1","","0","","","","0","0","0","0",".470635","Current Prices (USD millions)",".000000",".000000","","3","0.470635"
"5","142","43040","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017005360","201676642","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","INTEGRATED DEVELOPMENT PROGRAMME","Integrated Development Programme","43040","Rural development","IV.2. Other Multisector","The project focusses on rural and urban development and food sovereignity. The integrated, community based approach includes health, hygiene and combatting FGM as well as alphabetization, education and employment. The approach is rights-based and participatory, so the beneficiaries themselves determine the development process.","","1","1","1","","1","","","","1","1","1","1",".000067","Current Prices (USD millions)",".000000",".000000","","3","6.7E-05"
"5","142","12181","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004753","201631258","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVING DIAGNOSTIC AND INTERVENTIONAL CAPACITIES FOR PSYCHOLOGISTS IN ALEXANDRIA, KAIRO AND ASSIOUT","Improving diagnostic and interventional capacities for psychologists in Alexandria, Kairo and Assiout","12181","Medical education/training","I.2.a. Health, General","Improving diagnostic and interventional capacities for psychologists in Alexandria, Kairo and Assiout","","1","0","0","","0","","","","0","0","0","0",".126885","Current Prices (USD millions)",".000000",".000000","","3","0.126885"
"5","225","15150","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004174","201575075","Angola","South of Sahara","LDCs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","LIVELIHOODS, LAND RIGHTS AND UPR - ANGOLA","Livelihoods, Land Rights and UPR - Angola","15150","Democratic participation and civil society","I.5.a. Government & Civil Society-general","Livelihoods, Land Rights and UPR - Angola","","1","1","2","","0","","","","0","0","0","0",".432875","Current Prices (USD millions)",".000000",".000000","","3","0.432875"
"5","142","11120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004023","201540996","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","STRENTHENING CIVIL SOCIETY THROUGH YOUTH EMPOWERMENT","Strenthening civil society through youth empowerment","11120","Education facilities and training","I.1.a. Education, Level Unspecified","Strenthening civil society through youth empowerment","","0","0","1","","0","","","","0","0","0","0",".105839","Current Prices (USD millions)",".000000",".000000","","3","0.105839"
"5","142","11120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017002815","201433176","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","RECONSTRUCTION OF A VIOLENTLY DESTROYED BUILDING FOR TRAINING AND EDUCATION IN MINIA","Reconstruction of a violently destroyed building for training and education in Minia","11120","Education facilities and training","I.1.a. Education, Level Unspecified","Reconstruction of a violently destroyed building for training and education in Minia","","1","0","0","","0","","","","0","0","0","0",".309999","Current Prices (USD millions)",".000000",".000000","","3","0.309999"
"5","142","11120","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017006033","201733260","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","IMPROVEMENT OF THE INFRASTRUCTURE AND TEACHING METHODS FOR ACCREDITATION PURPOSES OF 16 SCHOOLS IN ASSIUT, MINIA, SOHAG AND LUXOR, EGYPT","Improvement of the infrastructure and teaching methods for accreditation purposes of 16 schools in Assiut, Minia, Sohag and Luxor, Egypt","11120","Education facilities and training","I.1.a. Education, Level Unspecified","Improvement of the infrastructure and teaching methods for accreditation purposes of 16 schools in Assiut, Minia, Sohag and Luxor, Egypt","","1","0","0","","0","","","","0","0","0","0",".060309","Current Prices (USD millions)",".000000",".267200","","1","0.060309"
"5","142","16050","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004010","201540731","Egypt","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","SOCIAL ASSISTANCE AND PROMOTION OF SELF-HELP CAPACITIES FOR SYRIAN AND SUDANESE REFUGEES","Social assistance and promotion of self-help capacities for Syrian and Sudanese refugees","16050","Multisector aid for basic social services","I.6. Other Social Infrastructure & Services","Social assistance and promotion of self-help capacities for Syrian and Sudanese refugees","","0","0","0","","0","","","","0","0","0","0",".089054","Current Prices (USD millions)",".000000",".000000","","3","0.089054"
"5","139","15160","11","20000","A","112","B01","2017","Germany","Bundesministerium fnr Wirtschaftliche Zusammenarbeit und Entwicklung","2017004021","201540970","Tunisia","North of Sahara","LMICs","20000","Donor country-based NGO","10","ODA","110","Standard grant","7","B01","Core support to NGOs, other private bodies, PPPs and research institutes","EMPOWERING WOMEN FOR A SOCIAL AND POLITICAL CHANGE IN THE SOUTH OF TUNISIA","Empowering women for a social and political change in the south of Tunisia","15160","Human rights","I.5.a. Government & Civil Society-general","Empowering women for a social and political change in the south of Tunisia","","2","0","2","","0","","","","0","0","0","0",".044386","Current Prices (USD millions)",".000000",".000000","","3","0.044386"
